series_ticker,discovered_via,tier,engine,family,model_output,priced_by,map_notes,event_ticker,market_ticker,title,subtitle,market_status,yes_bid,yes_ask,mid,last_price,volume,open_interest,liquidity_$
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26POR,KXWCTEAMLEADGOAL-26POR-GGUEDE11,Will Goncalo Guedes score the most goals for Portugal in the 2026 Men's FIFA World Cup?,Goncalo Guedes,active,0.0,0.02,0.01,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26POR,KXWCTEAMLEADGOAL-26POR-FTRINC17,Will Francisco Trincao score the most goals for Portugal in the 2026 Men's FIFA World Cup?,Francisco Trincao,active,0.0,0.8,0.4,0.08,120.79,120.79,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26POR,KXWCTEAMLEADGOAL-26POR-FCONCE7,Will Francisco Conceicao score the most goals for Portugal in the 2026 Men's FIFA World Cup?,Francisco Conceicao,active,0.0,0.07,0.035,0.07,506.41,506.41,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26POR,KXWCTEAMLEADGOAL-26POR-DDALOT2,Will Diogo Dalot score the most goals for Portugal in the 2026 Men's FIFA World Cup?,Diogo Dalot,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26POR,KXWCTEAMLEADGOAL-26POR-CRIS7,Will Cristiano Ronaldo score the most goals for Portugal in the 2026 Men's FIFA World Cup?,Cristiano Ronaldo,active,0.4,0.93,0.665,0.87,11765.14,8735.17,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26POR,KXWCTEAMLEADGOAL-26POR-BSILVA20,Will Bernardo Silva score the most goals for Portugal in the 2026 Men's FIFA World Cup?,Bernardo Silva,active,0.0,0.4,0.2,0.01,315.95,219.78,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26POR,KXWCTEAMLEADGOAL-26POR-BFERNA8,Will Bruno Fernandes score the most goals for Portugal in the 2026 Men's FIFA World Cup?,Bruno Fernandes,active,0.0,0.3,0.15,0.67,4195.88,3887.71,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-VBARCO32,Will Valentin Barco score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Valentin Barco,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-TALMAD11,Will Thiago Almada score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Thiago Almada,active,0.0,0.8,0.4,0.01,286.00,286.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-RDEPA7,Will Rodrigo De Paul score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Rodrigo De Paul,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-NTAGLI3,Will Nicolas Tagliafico score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Nicolas Tagliafico,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-NPAZ10,Will Nico Paz score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Nico Paz,active,0.0,0.8,0.4,0.09,36.55,36.55,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-NOTAME30,Will Nicolas Otamendi score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Nicolas Otamendi,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-NONE,Will No Goalscorer score the most goals for Argentina in the 2026 Men's FIFA World Cup?,No Goalscorer,active,0.0,0.2,0.1,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-NMOLIN16,Will Nahuel Molina score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Nahuel Molina,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-NGONZA11,Will Nico Gonzalez score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Nico Gonzalez,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-LPARED5,Will Leandro Paredes score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Leandro Paredes,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-LMESSI10,Will Lionel Messi score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Lionel Messi,active,0.92,0.98,0.95,0.89,12535.07,7097.71,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-LMARTI6,Will Lisandro Martinez score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Lisandro Martinez,active,0.0,0.37,0.185,0.37,55.60,55.60,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-LMARTI10,Will Lautaro Martinez score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Lautaro Martinez,active,0.0,0.25,0.125,0.33,1415.62,1246.09,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-LBALER5,Will Leonardo Balerdi score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Leonardo Balerdi,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-JALVAR19,Will Julian Alvarez score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Julian Alvarez,active,0.0,0.38,0.19,0.01,8648.69,6302.54,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-GSIMEO20,Will Giuliano Simeone score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Giuliano Simeone,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-GMONTI4,Will Gonzalo Montiel score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Gonzalo Montiel,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-GLOCE20,Will Giovani Lo Celso score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Giovani Lo Celso,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-FMEDIN14,Will Facundo Medina score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Facundo Medina,active,0.0,0.8,0.4,0.04,105.41,105.41,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-FLOPEZ42,Will Flaco Lopez score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Flaco Lopez,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-EPALAC25,Will Exequiel Palacios score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Exequiel Palacios,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-EFERNA8,Will Enzo Fernandez score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Enzo Fernandez,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-CROMER17,Will Cristian Romero score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Cristian Romero,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ARG,KXWCTEAMLEADGOAL-26ARG-AMACA10,Will Alexis Mac Allister score the most goals for Argentina in the 2026 Men's FIFA World Cup?,Alexis Mac Allister,active,0.0,0.8,0.4,0.79,51.31,25.31,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-TLIVRA21,Will Tino Livramento score the most goals for England in the 2026 Men's FIFA World Cup?,Tino Livramento,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-RJAMES24,Will Reece James score the most goals for England in the 2026 Men's FIFA World Cup?,Reece James,active,0.0,0.15,0.075,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-OWATKI11,Will Ollie Watkins score the most goals for England in the 2026 Men's FIFA World Cup?,Ollie Watkins,active,0.0,0.2,0.1,0.1,9.40,9.40,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-NOREI33,Will Nico O'Reilly score the most goals for England in the 2026 Men's FIFA World Cup?,Nico O'Reilly,active,0.0,0.15,0.075,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-NONE,Will No Goalscorer score the most goals for England in the 2026 Men's FIFA World Cup?,No Goalscorer,active,0.0,0.08,0.04,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-NMADUE20,Will Noni Madueke score the most goals for England in the 2026 Men's FIFA World Cup?,Noni Madueke,active,0.0,0.34,0.17,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-MROGER27,Will Morgan Rogers score the most goals for England in the 2026 Men's FIFA World Cup?,Morgan Rogers,active,0.0,0.2,0.1,0.1,112.88,112.88,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-MRASHF14,Will Marcus Rashford score the most goals for England in the 2026 Men's FIFA World Cup?,Marcus Rashford,active,0.0,0.2,0.1,0.2,581.09,581.09,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-MGUEHI15,Will Marc Guehi score the most goals for England in the 2026 Men's FIFA World Cup?,Marc Guehi,active,0.0,0.08,0.04,0.04,316.21,316.21,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-KMAINO37,Will Kobbie Mainoo score the most goals for England in the 2026 Men's FIFA World Cup?,Kobbie Mainoo,active,0.0,0.15,0.075,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-JSTONE5,Will John Stones score the most goals for England in the 2026 Men's FIFA World Cup?,John Stones,active,0.0,0.08,0.04,0.04,695.75,695.75,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-JQUANS4,Will Jarell Quansah score the most goals for England in the 2026 Men's FIFA World Cup?,Jarell Quansah,active,0.0,0.07,0.035,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-JHENDE6,Will Jordan Henderson score the most goals for England in the 2026 Men's FIFA World Cup?,Jordan Henderson,active,0.0,0.08,0.04,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-JBELLI5,Will Jude Bellingham score the most goals for England in the 2026 Men's FIFA World Cup?,Jude Bellingham,active,0.0,0.39,0.195,0.38,583.18,583.18,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-ITONEY17,Will Ivan Toney score the most goals for England in the 2026 Men's FIFA World Cup?,Ivan Toney,active,0.0,0.19,0.095,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-HKANE9,Will Harry Kane score the most goals for England in the 2026 Men's FIFA World Cup?,Harry Kane,active,0.8,0.92,0.86,0.8,2013.51,1661.72,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-EKONSA4,Will Ezri Konsa score the most goals for England in the 2026 Men's FIFA World Cup?,Ezri Konsa,active,0.0,0.07,0.035,0.07,1.28,1.28,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-EEZE10,Will Eberechi Eze score the most goals for England in the 2026 Men's FIFA World Cup?,Eberechi Eze,active,0.0,0.23,0.115,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-EANDER8,Will Elliot Anderson score the most goals for England in the 2026 Men's FIFA World Cup?,Elliot Anderson,active,0.0,0.15,0.075,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-DSPENC24,Will Djed Spence score the most goals for England in the 2026 Men's FIFA World Cup?,Djed Spence,active,0.0,0.08,0.04,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-DRICE41,Will Declan Rice score the most goals for England in the 2026 Men's FIFA World Cup?,Declan Rice,active,0.0,0.16,0.08,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-DBURN33,Will Dan Burn score the most goals for England in the 2026 Men's FIFA World Cup?,Dan Burn,active,0.0,0.08,0.04,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-BSAKA7,Will Bukayo Saka score the most goals for England in the 2026 Men's FIFA World Cup?,Bukayo Saka,active,0.0,0.25,0.125,0.25,165.36,165.36,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ENG,KXWCTEAMLEADGOAL-26ENG-AGORDO10,Will Anthony Gordon score the most goals for England in the 2026 Men's FIFA World Cup?,Anthony Gordon,active,0.0,0.27,0.135,0.07,335.30,335.30,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-WFRANC43,Will Wesley Franca score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Wesley Franca,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-VINI7,Will Vinicius Junior score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Vinicius Junior,active,0.01,0.86,0.435,0.28,3782.89,2754.70,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-RIBANE3,Will Roger Ibanez score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Roger Ibanez,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-RAYA37,Will Rayan score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Rayan,active,0.0,0.8,0.4,0.09,101.00,101.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-RAPH11,Will Raphinha score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Raphinha,active,0.0,0.15,0.075,0.1,3545.17,2630.37,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-NONE,Will No Goalscorer score the most goals for Brazil in the 2026 Men's FIFA World Cup?,No Goalscorer,active,0.0,0.2,0.1,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-NEYM10,Will Neymar score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Neymar,active,0.0,0.68,0.34,0.37,1070.46,1040.36,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-MCUNHA10,Will Matheus Cunha score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Matheus Cunha,active,0.02,0.79,0.405,0.02,633.20,467.60,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-MARQ5,Will Marquinhos score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Marquinhos,active,0.0,0.8,0.4,0.03,0.31,0.31,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-LUIZ21,Will Luiz Henrique score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Luiz Henrique,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-LPEREI4,Will Leo Pereira score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Leo Pereira,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-LPAQUE20,Will Lucas Paqueta score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Lucas Paqueta,active,0.0,0.5,0.25,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-ITHIAG9,Will Igor Thiago score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Igor Thiago,active,0.0,0.23,0.115,0.01,1940.44,1879.36,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-GMARTI11,Will Gabriel Martinelli score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Gabriel Martinelli,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-GMAGAL6,Will Gabriel Magalhaes score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Gabriel Magalhaes,active,0.0,0.8,0.4,0.04,117.12,117.12,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-FABI8,Will Fabinho score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Fabinho,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-ENDR9,Will Endrick score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Endrick,active,0.0,0.12,0.06,0.11,4344.90,4178.88,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-DSANTO16,Will Douglas Santos score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Douglas Santos,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-DOLIVE8,Will Danilo Oliveira score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Danilo Oliveira,active,0.0,0.08,0.04,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-DANI13,Will Danilo score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Danilo,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-CASE18,Will Casemiro score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Casemiro,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-BREM3,Will Bremer score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Bremer,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
